id,url,name,description,type,address,city,zipCode,latitude,longitude,price,bedrooms,bathrooms,area,amenities,telephone,image,pets
egyvhcm,https://www.apartments.com/244-jericho-turnpike-floral-park-ny-unit-2a/egyvhcm/,"244 Jericho Turnpike Floral Park, NY 11001","Looking for a spacious 3 bedroom,1 bath rental in Floral Park.Check out this spacious property! Monthly rent is $2750 plus utilities. Space with lots of natural light and plenty of room,Call or text today for a showing!!

Based on information submitted to the MLS GRID as of [see last changed date above]. All data is obtained from various sources and may not have been verified by broker or MLS GRID. Supplied Open House Information is subject to change without notice. All information should be independently reviewed and verified for accuracy. Properties may or may not be listed by the office/agent presenting the information. Some IDX listings have been excluded from this website. Prices displayed on all Sold listings are the Last Known Listing Price and may not be the actual selling price.",ApartmentComplex,244 Jericho Turnpike,Floral Park,11001,40.72437,-73.72344,"$2,750-$2,750",3 bd,1 ba,650 sq ft,,+1-347-856-7953,['https://images1.apartments.com/i2/aRqpEK0UL_XGD4AhnfeI637K7gXdB0wKX8qWNBiay-Y/110/244-jericho-turnpike-unit-2a-floral-park-ny-primary-photo.jpg'],False
vxy1ysf,https://www.apartments.com/89-51-237th-st-queens-ny/vxy1ysf/,"89-51 237th St Queens, NY 11426","Charming and newly renovated fire approved building.  this 3-bedroom,2-bathroom unit on the 2nd floor offers a delightful living experience. Immerse yourself in the modern comfort of a thoughtfully updated space,featuring three cozy bedrooms and two baths. The unit's prime location on the second floor provides a sense of privacy and tranquility. Don't miss the opportunity to make this beautifully renovated property your new home sweet home!

Based on information submitted to the MLS GRID as of [see last changed date above]. All data is obtained from various sources and may not have been verified by broker or MLS GRID. Supplied Open House Information is subject to change without notice. All information should be independently reviewed and verified for accuracy. Properties may or may not be listed by the office/agent presenting the information. Some IDX listings have been excluded from this website. Prices displayed on all Sold listings are the Last Known Listing Price and may not be the actual selling price.",SingleFamilyResidence,89-51 237th St,Queens,11426,40.7273,-73.73053,"$2,950-$2,950",3 bd,2 ba,,,+1-347-282-0080,['https://images1.apartments.com/i2/dN3h5E3eAKXefzAJfL19zyayjurv19RJZHeu2bboCIA/110/89-51-237th-st-queens-ny-primary-photo.jpg'],False
kf0dfzb,https://www.apartments.com/0-glen-head-rd-glen-head-ny/kf0dfzb/,"0 Glen Head Rd Glen Head, NY 11545","All New Apartment With Open Feel Living Room. Open Kitchen With Island Granite Counter Tops. Large Bedrooms Plenty Of Storage, Off Street Parking, Near Village Train And Shopping.1 Month Security Broker Fee Is 10% Of 1st Years Rent, Tenant Pays Own Gas And Electric Plus 1/4 Water Bill, Renters Insurance Required. Credit Check.",SingleFamilyResidence,0 Glen Head Rd,Glen Head,11545,40.83553,-73.62181,"$2,950-$2,950",2 bd,1 ba,,,+1-,['https://images1.apartments.com/m2/wq6Z9uUTgv37ERGdO6bgya6pl-PzIj-ilMeqDql-IU0/H520W520/map.jpg'],False
7kezypw,https://www.apartments.com/14225-250th-st-rosedale-ny/7kezypw/,"14225 250th St Rosedale, NY 11422","2 Family house located in beautiful tree line street in Rosedale. Currently being completely renovated and available for March 1 2024 occupancy. 3 Bedrooms with 2 bathrooms, hardwood floors, stone counter tops, new bathrooms etc. Laundry is available on site. Close to all major shopping centers, transportation and major highways. Pictures coming soon !",SingleFamilyResidence,14225 250th St,Rosedale,11422,40.66064,-73.73484,"$2,800-$2,800",3 bd,2 ba,900 sq ft,,+1-516-619-2620,['https://images1.apartments.com/i2/AiM_shj1QMFnWCY8YT1EtYwLkOdEbJgVVmtPQiBg2tk/110/14225-250th-st-rosedale-ny-primary-photo.jpg'],False
s574xw5,https://www.apartments.com/254-01-pembroke-ave-queens-ny-unit-2/s574xw5/,"254-01 Pembroke Ave Queens, NY 11362","Renovated,3BR,1BA,full second floor,large living/dinning room,open kitchen with dishwasher,great counter space. Pet friendly. Showing by appointment only.",ApartmentComplex,254-01 Pembroke Ave,Queens,11362,40.77142,-73.734,"$2,850-$2,850",3 bd,1 ba,"1,100 sq ft",,+1-917-698-8545,['https://images1.apartments.com/m2/omMr7Zjg151BiAGUkWrAElosNs1UbICFvVl6El3f7as/H520W520/map.jpg'],False
b2jjg99,https://www.apartments.com/13722-bedell-st-springfield-gardens-ny/b2jjg99/,"13722 Bedell St Springfield Gardens, NY 11413","THIS IS A MASSIVE APARTMENT 

This is a massive three bedroom in a beautiful house. Do you want space? You've got it. 

The entire apartment has been recently and meticulously renovated with the tenant in mind. Brand new hardwood floors, dishwasher, stainless steel appliances, A/C in every room, a beautiful bathroom and so much more. 

The kitchen is brand new and has stainless steel appliances. Has a massive dishwasher, and so much space. The beautiful marble countertops and almost endless cabinet space makes this a kitchen that will service all of your cooking needs. 

The living space is massive and will more than fit all of your furniture and allows for entertaining your loved ones and friends. 

Each of the bedrooms are very big and all have an A/C unit that is independent of the other ones. All of the bedroom have big windows that let in a lot of sunlight. 

Did I even mention location yet? Quiet street. Laundry and food are very close. JFK is so easy to et to. Its the perfect place to live.

Showings are by appointment only and are first come, first served
Call or email at your earliest convenience for a showing
Available for immediate move in",ApartmentComplex,13722 Bedell St,Springfield Gardens,11413,40.67314,-73.76328,"$3,000-$3,000",3 bd,1 ba,975 sq ft,,+1-862-225-6147,['https://images1.apartments.com/i2/GGA5SO3nptwGbmkbVmXk43fl621ajUC4uscoVOjZrHs/110/13722-bedell-st-unit-2-springfield-gardens-ny-primary-photo.jpg'],True
5br6thm,https://www.apartments.com/145-carpenter-ave-sea-cliff-ny/5br6thm/,"145 Carpenter Ave Sea Cliff, NY 11579","Recent Renovation, Hardwood Floors Use Of Yard, Tenant Storage And Off Street Parking. Near Village And Park. 1 Month Security Broker Fee Is 10% Of 1st Years Rent, Tenant Pays Own Gas And Electric Renters Insurance Required. Credit Check.",SingleFamilyResidence,145 Carpenter Ave,Sea Cliff,11579,40.851,-73.64197,"$2,775-$2,775",2 bd,1 ba,,,+1-,['https://images1.apartments.com/m2/y49Uet5otO7VeEVK5aM0Ym3Vjj58dMLUhqAv1tn6M1M/H520W520/map.jpg'],False
jt478g4,https://www.apartments.com/34-n-maryland-ave-port-washington-ny/jt478g4/,"34 N Maryland Ave Port Washington, NY 11050","Private Entry to a Second Level 2-Bedroom, 1-Bath Apartment with Hardwoods, Efficiency Kitchen and Storage. Access to Laundry Room from Backyard Back Exit. Garage Availability for an additional fee. This one won't last.",ApartmentComplex,34 N Maryland Ave,Port Washington,11050,40.83302,-73.68655,"$2,550-$2,550",2 bd,1 ba,,,+1-516-633-7882,['https://images1.apartments.com/i2/3IU5P1wGBVHD-WdpQfOrpltMwHYylEvb5IJETnx09KY/110/34-n-maryland-ave-port-washington-ny-primary-photo.jpg'],False
119532724,https://www.trulia.com//home/8730-commonwealth-blvd-jamaica-ny-11426-119532724,,,,8730 Commonwealth Blvd,Jamaica,11426,40.72916,-73.71998,"$2,800/mo",3bd,2ba,"1,100 sqft",,,,
2068670093,https://www.trulia.com//home/address-not-disclosed-rosedale-ny-11422-2068670093,,,,,Rosedale,11422,40.663654,-73.73428,"$2,800/mo",3bd,2ba,,,,,
32088325,https://www.trulia.com//home/6923-223rd-st-flushing-ny-11364-32088325,,,,6923 223rd St,Flushing,11364,40.743378,-73.7516,"$3,000/mo",3bd,2ba,"1,400 sqft",,,,
2060730565,https://www.trulia.com//home/4215-216th-st-1-bayside-ny-11361-2060730565,,,,4215 216th St   #1,Bayside,11361,40.76297,-73.76631,"$2,650/mo",2bd,2ba,,,,,
2057545155,https://www.trulia.com//home/9161-193rd-st-vb1c-hollis-ny-11423-2057545155,,,,9161 193rd St   #VB1C,Hollis,11423,40.71175,-73.76686,"$2,700/mo",2bd,2ba,800 sqft,,,,
2060629924,https://www.trulia.com//home/8951-237th-st-2-bellerose-ny-11426-2060629924,,,,8951 237th St   #2,Bellerose,11426,40.727303,-73.730545,"$2,800/mo",3bd,2ba,"1,050 sqft",,,,
2055620916,https://www.trulia.com//home/address-not-disclosed-glen-cove-ny-11542-2055620916,,,,,Glen Cove,11542,40.85232,-73.619705,"$2,900/mo",3bd,2.5ba,"2,500 sqft",,,,
2053200115,https://www.trulia.com//home/address-not-disclosed-little-neck-ny-11362-2053200115,,,,,Little Neck,11362,40.750393,-73.73703,"$2,950/mo",3bd,2ba,,,,,
2053003498,https://www.trulia.com//home/21817-112th-ave-2-queens-village-ny-11429-2053003498,,,,21817 112th Ave  #2,Queens Village,11429,40.705795,-73.739006,"$2,600/mo",3bd,2ba,"1,140 sqft",,,,
2069636597,https://www.trulia.com//home/240-69th-ave-2-little-neck-ny-11362-2069636597,,,,240 69th Ave  #2,Little Neck,11362,40.750042,-73.73767,"$2,900/mo",3bd,2ba,"1,200 sqft",,,,
2053551474,https://www.trulia.com//home/address-not-disclosed-springfield-gardens-ny-11413-2053551474,,,,,Springfield Gardens,11413,40.67036,-73.754776,"$2,750/mo",2bd,2ba,,,,,
2061541433,https://www.trulia.com//home/46-11-215th-st-2-bayside-ny-11361-2061541433,,,,46-11 215th St   #2,Bayside,11361,40.758133,-73.766655,"$2,800/mo",3bd,2ba,"1,000 sqft",,,,
32091965,https://www.trulia.com//home/8951-237th-st-jamaica-ny-11426-32091965,,,,8951 237th St,Jamaica,11426,40.727303,-73.730545,"$2,950/mo",3bd,2ba,,,,,
2061788154,https://www.trulia.com//home/address-not-disclosed-little-neck-ny-11362-2061788154,,,,,Little Neck,11362,40.75039,-73.73707,"$2,900/mo",3bd,2ba,"1,200 sqft",,,,
2053580867,https://www.trulia.com//home/4031-216th-st-1-bayside-ny-11361-2053580867,,,,4031 216th St   #1,Bayside,11361,40.764084,-73.76635,"$2,900/mo",3bd,2ba,,,,,
2053346753,https://www.trulia.com//home/address-not-disclosed-little-neck-ny-11362-2053346753,,,,,Little Neck,11362,40.750256,-73.73773,"$2,750/mo",3bd,2ba,,,,,
2053194349,https://www.trulia.com//home/14609-182nd-st-0-springfield-gardens-ny-11413-2053194349,,,,14609 182nd St   #0,Springfield Gardens,11413,40.662346,-73.76426,"$2,800/mo",3bd,2ba,,,,,
2055067702,https://www.trulia.com//home/address-not-disclosed-rosedale-ny-11422-2055067702,,,,,Rosedale,11422,40.67619,-73.731316,"$3,000/mo",3bd,2ba,"1,400 sqft",,,,
2053636832,https://www.trulia.com//home/181-maple-ave-110-rockville-centre-ny-11570-2053636832,,,,181 Maple Ave  #110,Rockville Centre,11570,40.658905,-73.636444,"$2,900/mo",2bd,2ba,950 sqft,,,,
2055907857,https://www.trulia.com//home/address-not-disclosed-springfield-gardens-ny-11413-2055907857,,,,,Springfield Gardens,11413,40.67311,-73.750786,"$2,900/mo",3bd,2ba,,,,,
2057574710,https://www.trulia.com//home/4611-215th-st-2-bayside-ny-11361-2057574710,,,,4611 215th St   #2,Bayside,11361,40.758144,-73.76685,"$2,800/mo",3bd,2ba,900 sqft,,,,
32211443,https://www.trulia.com//home/13711-257th-st-jamaica-ny-11422-32211443,,,,13711 257th St,Jamaica,11422,40.659527,-73.72704,"$3,000/mo",3bd,2ba,,,,,
32086832,https://www.trulia.com//home/6125-218th-st-oakland-gardens-ny-11364-32086832,,,,6125 218th St,Oakland Gardens,11364,40.74746,-73.759056,"$2,900/mo",2bd,2ba,,,,,
2079062532,https://www.trulia.com//home/248-03-depew-ave-2-little-neck-ny-11363-2079062532,,,,248-03 Depew Ave  #2,Little Neck,11363,40.770725,-73.74128,"$2,900/mo",3bd,2ba,,,,,
2077629166,https://www.trulia.com//home/24457-grand-central-pkwy-2-little-neck-ny-11362-2077629166,,,,24457 Grand Central Pkwy #2,Little Neck,11362,40.748684,-73.72959,"$3,000/mo",3bd,2ba,,,,,
31079385,https://www.trulia.com//home/56-firwood-rd-port-washington-ny-11050-31079385,,,,56 Firwood Rd,Port Washington,11050,40.844276,-73.71379,"$2,750/mo",3bd,2ba,,,,,
2053376939,https://www.trulia.com//home/34-10-brookside-st-2-little-neck-ny-11363-2053376939,,,,34-10 Brookside St   #2,Little Neck,11363,40.776207,-73.74436,"$2,500/mo",2bd,2ba,,,,,
2069960047,https://www.zillow.com/homedetails/6715-242nd-St-Little-Neck-NY-11362/2069960047_zpid/,,,Apartment for rent,6715 242nd St,Little Neck,11362,40.751755,-73.73643,"$2,800/mo",2,1.5,1033.0,New lg thinq laundry,,https://photos.zillowstatic.com/fp/04cb26f42746f6797a9c287c1b944a9b-p_e.jpg,
119532724,https://www.zillow.com/homedetails/8730-Commonwealth-Blvd-Jamaica-NY-11426/119532724_zpid/,,,House for rent,8730 Commonwealth Blvd,Jamaica,11426,40.72916,-73.71998,"$2,800/mo",3,2.0,1100.0,Close to public transportation,,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=40.72916030883789,-73.71997833251953&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=K6XfLfBg1vhd56n_lZtBQeHbUx4=",
2052931068,https://www.zillow.com/homedetails/Little-Neck-NY-11362/2052931068_zpid/,,,Apartment for rent,(undisclosed Address),Little Neck,11362,,,"$2,800/mo",2,1.5,,19 hours ago,,https://photos.zillowstatic.com/fp/5019c0a45866db754ddf4dbc662965e6-p_e.jpg,
2060629924,https://www.zillow.com/homedetails/8951-237th-St-APT-2-Bellerose-NY-11426/2060629924_zpid/,,,Apartment for rent,8951 237th St APT 2,Bellerose,11426,40.727303,-73.730545,"$2,800/mo",3,2.0,1050.0,Plenty of parking space,,https://photos.zillowstatic.com/fp/67ff8e9dfc7717df2350da888122f7a0-p_e.jpg,
2055620916,https://www.zillow.com/homedetails/Glen-Cove-NY-11542/2055620916_zpid/,,,Apartment for rent,(undisclosed Address),Glen Cove,11542,,,"$2,900/mo",3,2.5,2500.0,Hugh yard,,https://photos.zillowstatic.com/fp/3f9beb1f076f1e7540d9fd21e7ec3ce2-p_e.jpg,
2053200115,https://www.zillow.com/homedetails/Little-Neck-NY-11362/2053200115_zpid/,,,Apartment for rent,(undisclosed Address),Little Neck,11362,,,"$2,950/mo",3,2.0,,20 days ago,,https://photos.zillowstatic.com/fp/9b634ca437ea61e466d8dae7e0b94975-p_e.jpg,
31154288,https://www.zillow.com/homedetails/7-Russell-Pl-Glen-Cove-NY-11542/31154288_zpid/,,,Apartment for rent,7 Russell Pl,Glen Cove,11542,40.8582,-73.61897,"$3,000/mo",2,1.5,1200.0,Meticulous duplex,,https://photos.zillowstatic.com/fp/12b3c0b8a75b44866a0d4d9ba855c786-p_e.jpg,
2069636597,https://www.zillow.com/homedetails/240-69th-Ave-FLOOR-2-Little-Neck-NY-11362/2069636597_zpid/,,,Apartment for rent,240 69th Ave FLOOR 2,Little Neck,11362,40.750042,-73.73767,"$2,900/mo",3,2.0,1200.0,Formal living,,https://photos.zillowstatic.com/fp/ba6d98ca76fc8c6e03c2136237511019-p_e.jpg,
32091965,https://www.zillow.com/homedetails/8951-237th-St-Jamaica-NY-11426/32091965_zpid/,,,Apartment for rent,8951 237th St,Jamaica,11426,40.727303,-73.730545,"$2,950/mo",3,2.0,,Modern comfort,,https://photos.zillowstatic.com/fp/94fbe13cb80273e7367ed1716dff2925-p_e.jpg,
2061788154,https://www.zillow.com/homedetails/Little-Neck-NY-11362/2061788154_zpid/,,,Townhouse for rent,(undisclosed Address),Little Neck,11362,,,"$2,900/mo",3,2.0,1200.0,Little neck,,https://photos.zillowstatic.com/fp/ebd042f6f4e26a6908507d04fd8e9c9f-p_e.jpg,
2053346753,https://www.zillow.com/homedetails/Little-Neck-NY-11362/2053346753_zpid/,,,Apartment for rent,(undisclosed Address),Little Neck,11362,,,"$2,750/mo",3,2.0,,26 days ago,,https://photos.zillowstatic.com/fp/7c71e4e55af37f557f0fa0ae6c881563-p_e.jpg,
2056702641,https://www.zillow.com/homedetails/Farmingdale-NY-11735/2056702641_zpid/,,,House for rent,(undisclosed Address),Farmingdale,11735,,,"$2,900/mo",3,2.0,,Hardwood floors,,https://photos.zillowstatic.com/fp/f49dc9925d4024f12eaeb33851c31853-p_e.jpg,
2053169787,https://www.zillow.com/homedetails/72-13-Little-Neck-Pkwy-FLOOR-1-Glen-Oaks-NY-11004/2053169787_zpid/,,,Apartment for rent,72-13 Little Neck Pkwy FLOOR 1,Glen Oaks,11004,40.739437,-73.715485,"$2,800/mo",3,1.5,,Oversized laundry room,,https://photos.zillowstatic.com/fp/8a549ed8352e944c7d7d72b278415238-p_e.jpg,
2055067702,https://www.zillow.com/homedetails/Rosedale-NY-11422/2055067702_zpid/,,,Apartment for rent,(undisclosed Address),Rosedale,11422,,,"$3,000/mo",3,2.0,1400.0,Oversized windows,,https://photos.zillowstatic.com/fp/d00695a4e79598a1405d44d48e299799-p_e.jpg,
2053636832,https://www.zillow.com/homedetails/181-Maple-Ave-APT-110-Rockville-Centre-NY-11570/2053636832_zpid/,,,Apartment for rent,181 Maple Ave APT 110,Rockville Centre,11570,40.658905,-73.636444,"$2,900/mo",2,2.0,950.0,Elevator access,,https://photos.zillowstatic.com/fp/c98692a35da7696b5773286d1cae780e-p_e.jpg,
31154080,https://www.zillow.com/homedetails/6-1st-St-Glen-Cove-NY-11542/31154080_zpid/,,,House for rent,6 1st St,Glen Cove,11542,40.855865,-73.618965,"$2,900/mo",2,1.5,,Large bedrooms,,https://photos.zillowstatic.com/fp/5c2e9511f7b1bb2bf269de048437089e-p_e.jpg,
2079062532,https://www.zillow.com/homedetails/248-03-Depew-Ave-FLOOR-2-Little-Neck-NY-11363/2079062532_zpid/,,,Apartment for rent,248-03 Depew Ave FLOOR 2,Little Neck,11363,40.770725,-73.74128,"$2,900/mo",3,2.0,,Hardwood floor,,https://photos.zillowstatic.com/fp/faed9a6989115cc39e0158001fcb811c-p_e.jpg,
2077629166,https://www.zillow.com/homedetails/24457-Grand-Central-Pkwy-FLOOR-2-Little-Neck-NY-11362/2077629166_zpid/,,,Apartment for rent,24457 Grand Central Pkwy FLOOR 2,Little Neck,11362,40.748684,-73.72959,"$3,000/mo",3,2.0,,43 days ago,,https://photos.zillowstatic.com/fp/e84887f00d8b5104c4198324aa7091d5-p_e.jpg,
31079385,https://www.zillow.com/homedetails/56-Firwood-Rd-Port-Washington-NY-11050/31079385_zpid/,,,House for rent,56 Firwood Rd,Port Washington,11050,40.844276,-73.71379,"$2,750/mo",3,2.0,,43 days ago,,https://photos.zillowstatic.com/fp/6faa2f97676ae9df3fd8f2979e26c7e1-p_e.jpg,
2053376939,https://www.zillow.com/homedetails/34-10-Brookside-St-2-Little-Neck-NY-11363/2053376939_zpid/,,,Apartment for rent,34-10 Brookside St #2,Little Neck,11363,40.776207,-73.74436,"$2,500/mo",2,2.0,,Tree lined street,,https://photos.zillowstatic.com/fp/7f70af9052ccd35d8c0420511e956aa3-p_e.jpg,
